Danny Cleary;$1,500,000;Redwings;2021
Drew Miller;$1,350,000;Redwings;2021
Gustav Nyquist;$950,000;Redwings;2021
Riley Sheahan;$950,000;Redwings;2021
Joakim Andersson;$732,500;Redwings;2021
Tomas Jurco;$709,167;Redwings;WAIVER EXEMPT
Luke Glendening;$628,333;Redwings;WAIVER EXEMPT
D. Alfredsson;Not signed;Redwings;WAIVER EXEMPT
Todd Bertuzzi;Not signed;Redwings;WAIVER EXEMPT
Niklas Kronwall;$4,750,000;Redwings;Defensemen
J. Ericsson;$4,250,000;Redwings;Defensemen
Kyle Quincey;$4,250,000;Redwings;Defensemen
Jakub Kindl;$2,400,000;Redwings;Defensemen
Brendan Smith;$1,262,500;Redwings;Defensemen
Brian Lashoff;$725,000;Redwings;Defensemen
Danny DeKeyser;Not signed;Redwings;Defensemen
Jimmy Howard;$5,291,667;Redwings;Goaltenders
Jonas Gustavsson;$1,850,000;Redwings;Goaltenders
Anthony Mantha;$894,167;Redwings;WAIVER EXEMPT
Jared Coreau;$792,500;Redwings;WAIVER EXEMPT
Tomas Nosek;$792,500;Redwings;WAIVER EXEMPT
Nick Jensen;$765,000;Redwings;WAIVER EXEMPT
Mattias Backman;$717,500;Redwings;WAIVER EXEMPT
Teemu Pulkkinen;$698,333;Redwings;WAIVER EXEMPT
Xavier Ouellet;$670,000;Redwings;WAIVER EXEMPT
Zach Nastasiuk;$670,000;Redwings;WAIVER EXEMPT
Alexei Marchenko;$666,667;Redwings;WAIVER EXEMPT
Colin Campbell;$665,000;Redwings;WAIVER EXEMPT
Martin Frk;$639,167;Redwings;WAIVER EXEMPT
Jake Paterson;$628,333;Redwings;WAIVER EXEMPT
A. Athanasiou;$628,333;Redwings;WAIVER EXEMPT
Ryan Sproul;$620,000;Redwings;WAIVER EXEMPT
Marek Tvrdon;$620,000;Redwings;WAIVER EXEMPT
Richard Nedomlel;$611,667;Redwings;WAIVER EXEMPT
Kevin Porter;$600,000;Redwings;WAIVER EXEMPT
Thomas McCollum;$600,000;Redwings;WAIVER EXEMPT
Andy Miele;$600,000;Redwings;WAIVER EXEMPT
Petr Mrazek;$595,000;Redwings;WAIVER EXEMPT
Louis-Marc Aubry;$571,667;Redwings;WAIVER EXEMPT
M. Callahan;$555,000;Redwings;WAIVER EXEMPT
Landon Ferraro;$550,000;Redwings;WAIVER EXEMPT
Andrej Nestrasil;$550,000;Redwings;WAIVER EXEMPT
Adam Almquist;Not signed;Redwings;WAIVER EXEMPT
Trevor Parkes;Not signed;Redwings;WAIVER EXEMPT
Jordan Eberle;$6,000,000;Oilers;Forwards
Taylor Hall;$6,000,000;Oilers;Forwards
R. N.-Hopkins;$6,000,000;Oilers;2021
Teddy Purcell;$4,500,000;Oilers;2021
Benoit Pouliot;$4,000,000;Oilers;2021
David Perron;$3,812,500;Oilers;2021
Boyd Gordon;$3,000,000;Oilers;2021
Matt Hendricks;$1,850,000;Oilers;2021
Jesse Joensuu;$950,000;Oilers;2021
Nail Yakupov;$925,000;Oilers;WAIVER EXEMPT
Leon Draisaitl;$925,000;Oilers;WAIVER EXEMPT
Luke Gazdic;$800,000;Oilers;WAIVER EXEMPT
Mark Arcobello;$600,000;Oilers;WAIVER EXEMPT
Anton Lander;$600,000;Oilers;WAIVER EXEMPT
Ryan Jones;Not signed;Oilers;WAIVER EXEMPT
Nikita Nikitin;$4,500,000;Oilers;Defensemen
Justin Schultz;$3,675,000;Oilers;Defensemen
Mark Fayne;$3,625,000;Oilers;Defensemen
Andrew Ference;$3,250,000;Oilers;Defensemen
Jeff Petry;$3,075,000;Oilers;Defensemen
Keith Aulie;$800,000;Oilers;Defensemen
Martin Marincin;$730,000;Oilers;WAIVER EXEMPT
Philip Larsen;Not signed;Oilers;WAIVER EXEMPT
Mark Fraser;Not signed;Oilers;WAIVER EXEMPT
Viktor Fasth;$2,900,000;Oilers;Goaltenders
Ben Scrivens;$2,300,000;Oilers;Goaltenders
Oscar Klefbom;$894,167;Oilers;WAIVER EXEMPT
Darnell Nurse;$894,167;Oilers;WAIVER EXEMPT
David Musil;$894,167;Oilers;WAIVER EXEMPT
Jujhar Khaira;$875,000;Oilers;WAIVER EXEMPT
Mitch Moroz;$875,000;Oilers;WAIVER EXEMPT
Bogdan Yakimov;$842,500;Oilers;WAIVER EXEMPT
Dillon Simpson;$836,667;Oilers;WAIVER EXEMPT
Iiro Pakarinen;$817,500;Oilers;WAIVER EXEMPT
Jordan Oesterle;$767,500;Oilers;WAIVER EXEMPT
Martin Gernat;$745,833;Oilers;WAIVER EXEMPT
Tyler Pitlick;$725,000;Oilers;WAIVER EXEMPT
Curtis Hamilton;$725,000;Oilers;WAIVER EXEMPT
Travis Ewanyk;$713,333;Oilers;WAIVER EXEMPT
Will Acton;$680,000;Oilers;WAIVER EXEMPT
Andrew Miller;$675,000;Oilers;WAIVER EXEMPT
Laurent Brossoit;$659,167;Oilers;WAIVER EXEMPT
Steve Pinizzotto;$650,000;Oilers;WAIVER EXEMPT
Kale Kessy;$630,000;Oilers;WAIVER EXEMPT
Tyler Bunz;$618,333;Oilers;WAIVER EXEMPT
Richard Bachman;$615,000;Oilers;WAIVER EXEMPT
Brandon Davidson;$615,000;Oilers;WAIVER EXEMPT
Ryan Hamilton;$600,000;Oilers;WAIVER EXEMPT
Frans Tuohimaa;$597,500;Oilers;WAIVER EXEMPT
Brad Hunt;$550,000;Oilers;WAIVER EXEMPT
Roman Horak;Not signed;Oilers;WAIVER EXEMPT
Steve MacIntyre;Not signed;Oilers;WAIVER EXEMPT
Dave Bolland;$5,500,000;Panthers;Forwards
T. Fleischmann;$4,500,000;Panthers;Forwards
Jussi Jokinen;$4,000,000;Panthers;Forwards
Scottie Upshall;$3,500,000;Panthers;Forwards
Tomas Kopecky;$3,000,000;Panthers;Forwards
Sean Bergenheim;$2,750,000;Panthers;Forwards
Brad Boyes;$2,625,000;Panthers;Forwards
Derek MacKenzie;$1,300,000;Panthers;Forwards
Shawn Thornton;$1,200,000;Panthers;Forwards
Brandon Pirri;$925,000;Panthers;Forwards
Jimmy Hayes;$925,000;Panthers;Forwards
A. Barkov;$925,000;Panthers;WAIVER EXEMPT
Nick Bjugstad;$900,000;Panthers;WAIVER EXEMPT
J. Huberdeau;$894,167;Panthers;WAIVER EXEMPT
Scott Gomez;Not signed;Panthers;WAIVER EXEMPT
Krystofer Barch;Not signed;Panthers;WAIVER EXEMPT
Brian Campbell;$7,142,875;Panthers;Defensemen
Dmitry Kulikov;$4,333,333;Panthers;Defensemen
Willie Mitchell;$4,250,000;Panthers;Defensemen
Erik Gudbranson;$2,500,000;Panthers;Defensemen
Aaron Ekblad;$925,000;Panthers;WAIVER EXEMPT
Alex Petrovic;$795,000;Panthers;WAIVER EXEMPT
Dylan Olsen;$775,000;Panthers;WAIVER EXEMPT
Colby Robak;$675,000;Panthers;WAIVER EXEMPT
Roberto Luongo;$4,533,333;Panthers;2022
Al Montoya;$1,050,000;Panthers;2022
Dan Ellis;$900,000;Panthers;2022
Kris Versteeg;$2,200,000;Panthers;Retained Transactions
Rocco Grimaldi;$925,000;Panthers;WAIVER EXEMPT
Drew Shore;$900,000;Panthers;WAIVER EXEMPT
Quinton Howden;$870,000;Panthers;WAIVER EXEMPT
John McFarland;$795,000;Panthers;WAIVER EXEMPT
Sam Brittain;$755,000;Panthers;WAIVER EXEMPT
Garrett Wilson;$715,000;Panthers;WAIVER EXEMPT
Ryan Martindale;$715,000;Panthers;WAIVER EXEMPT
Steven Hodges;$685,000;Panthers;WAIVER EXEMPT
MacKenzie Weegar;$680,000;Panthers;WAIVER EXEMPT
Jonathan Racine;$674,167;Panthers;WAIVER EXEMPT
Logan Shaw;$674,167;Panthers;WAIVER EXEMPT
Vincent Trocheck;$661,667;Panthers;WAIVER EXEMPT
Joey Crabb;$600,000;Panthers;WAIVER EXEMPT
Greg Zanon;$600,000;Panthers;WAIVER EXEMPT
Bobby Butler;$600,000;Panthers;WAIVER EXEMPT
Connor Brickley;$592,500;Panthers;WAIVER EXEMPT
Michael Houser;$585,000;Panthers;WAIVER EXEMPT
Josh McFadden;$580,000;Panthers;WAIVER EXEMPT
Shayne Taker;$580,000;Panthers;WAIVER EXEMPT
Blake Parlett;$575,000;Panthers;WAIVER EXEMPT
Brett Olson;$550,000;Panthers;WAIVER EXEMPT
Ryan Whitney;Not signed;Panthers;WAIVER EXEMPT
Anthony Luciani;Not signed;Panthers;WAIVER EXEMPT
Michael Caruso;Not signed;Panthers;WAIVER EXEMPT
Mark Mancari;Not signed;Panthers;WAIVER EXEMPT
Steven Anthony;Not signed;Panthers;WAIVER EXEMPT
Anze Kopitar;$6,800,000;Kings;Forwards
Dustin Brown;$5,875,000;Kings;2022
Mike Richards;$5,750,000;Kings;2022
Jeff Carter;$5,272,727;Kings;2022
Marian Gaborik;$4,875,000;Kings;2021
Justin Williams;$3,650,000;Kings;2021
Jarret Stoll;$3,250,000;Kings;2021
Dwight King;$1,950,000;Kings;2021
Trevor Lewis;$1,525,000;Kings;2021
Kyle Clifford;$1,075,000;Kings;2021
Tanner Pearson;$735,833;Kings;WAIVER EXEMPT
Tyler Toffoli;$716,667;Kings;WAIVER EXEMPT
Jordan Nolan;$700,000;Kings;WAIVER EXEMPT
Adam Cracknell;$600,000;Kings;WAIVER EXEMPT
Drew Doughty;$7,000,000;Kings;Defensemen
Slava Voynov;$4,166,667;Kings;Defensemen
Robyn Regehr;$3,000,000;Kings;Defensemen
Matt Greene;$2,500,000;Kings;Defensemen
Alec Martinez;$1,100,000;Kings;Defensemen
Jake Muzzin;$1,000,000;Kings;Defensemen
Jeff Schultz;$850,000;Kings;Defensemen
Jonathan Quick;$5,800,000;Kings;2023
Martin Jones;$550,000;Kings;2023
Nick Shore;$925,000;Kings;WAIVER EXEMPT
Derek Forbort;$863,333;Kings;WAIVER EXEMPT
Michael Mersch;$786,667;Kings;WAIVER EXEMPT
Scott Sabourin;$753,333;Kings;WAIVER EXEMPT
Nic Dowd;$750,000;Kings;WAIVER EXEMPT
Valentin Zykov;$735,833;Kings;WAIVER EXEMPT
Nick Ebert;$691,667;Kings;WAIVER EXEMPT
Brayden McNabb;$650,000;Kings;WAIVER EXEMPT
Patrik Bartosak;$620,000;Kings;WAIVER EXEMPT
Jordan Weal;$610,000;Kings;WAIVER EXEMPT
Maxim Kitsyn;$602,500;Kings;WAIVER EXEMPT
Colin Miller;$602,500;Kings;WAIVER EXEMPT
Kurtis MacDermid;$577,222;Kings;WAIVER EXEMPT
Alex Roach;$567,222;Kings;WAIVER EXEMPT
J. Berube;$562,500;Kings;WAIVER EXEMPT
Brian O'Neill;$562,500;Kings;WAIVER EXEMPT
Andrew Crescenzi;$561,111;Kings;WAIVER EXEMPT
D. Van Der Gulik;$550,000;Kings;WAIVER EXEMPT
A. Bodnarchuk;$550,000;Kings;WAIVER EXEMPT
Andy Andreoff;$550,000;Kings;WAIVER EXEMPT
Vincent LoVerde;$550,000;Kings;WAIVER EXEMPT
Steve Quailer;Not signed;Kings;WAIVER EXEMPT
Colin Fraser;Not signed;Kings;WAIVER EXEMPT
James Livingston;Not signed;Kings;WAIVER EXEMPT
Zach Parise;$7,538,462;Wild;2025
Mikko Koivu;$6,750,000;Wild;2025
Thomas Vanek;$6,500,000;Wild;2025
Jason Pominville;$5,600,000;Wild;2025
Kyle Brodziak;$2,833,333;Wild;2025
Matt Cooke;$2,500,000;Wild;2025
Justin Fontaine;$1,000,000;Wild;2025
Jason Zucker;$900,250;Wild;WAIVER EXEMPT
Charlie Coyle;$900,000;Wild;WAIVER EXEMPT
Mikael Granlund;$900,000;Wild;WAIVER EXEMPT
Erik Haula;$900,000;Wild;WAIVER EXEMPT
Jordan Schroeder;$600,000;Wild;WAIVER EXEMPT
Cody Almond;$550,000;Wild;WAIVER EXEMPT
N. Niederreiter;Not signed;Wild;WAIVER EXEMPT
Mike Rupp;Not signed;Wild;WAIVER EXEMPT
Ryan Suter;$7,538,462;Wild;2025
Jared Spurgeon;$2,666,667;Wild;2025
Keith Ballard;$1,500,000;Wild;2025
Marco Scandella;$1,025,000;Wild;2025
Christian Folin;$925,000;Wild;WAIVER EXEMPT
Jonas Brodin;$894,167;Wild;WAIVER EXEMPT
Justin Falk;$700,000;Wild;WAIVER EXEMPT
Jonathon Blum;$675,000;Wild;WAIVER EXEMPT
Niklas Backstrom;$3,416,667;Wild;Goaltenders
Josh Harding;$1,900,000;Wild;Goaltenders
Darcy Kuemper;Not signed;Wild;WAIVER EXEMPT
Ilya Bryzgalov;Not signed;Wild;WAIVER EXEMPT
Mathew Dumba;$894,167;Wild;WAIVER EXEMPT
Zack Phillips;$863,333;Wild;WAIVER EXEMPT
Brady Brassart;$836,667;Wild;WAIVER EXEMPT
Gustav Olofsson;$795,000;Wild;WAIVER EXEMPT
Michael Keranen;$792,500;Wild;WAIVER EXEMPT
Brett Bulmer;$780,000;Wild;WAIVER EXEMPT
R. Bussieres;$759,167;Wild;WAIVER EXEMPT
Tyler Graovac;$747,500;Wild;WAIVER EXEMPT
Kurtis Gabriel;$666,667;Wild;WAIVER EXEMPT
Johan Gustafsson;$665,000;Wild;WAIVER EXEMPT
Zack Mitchell;$615,000;Wild;WAIVER EXEMPT
Brett Sutter;$600,000;Wild;WAIVER EXEMPT
Joel Rechlicz;$600,000;Wild;WAIVER EXEMPT
Stu Bickel;$600,000;Wild;WAIVER EXEMPT
G. Gelinas;$596,667;Wild;WAIVER EXEMPT
S. Veilleux;$587,500;Wild;WAIVER EXEMPT
John Curry;$575,000;Wild;WAIVER EXEMPT
Curt Gogol;$551,667;Wild;WAIVER EXEMPT
Colton Jobke;$551,667;Wild;WAIVER EXEMPT
Kyle Medvec;Not signed;Wild;WAIVER EXEMPT
Tyler Cuma;Not signed;Wild;WAIVER EXEMPT
Carson McMillan;Not signed;Wild;WAIVER EXEMPT
Josh Caron;Not signed;Wild;WAIVER EXEMPT
Brad Winchester;Not signed;Wild;WAIVER EXEMPT
Tomas Plekanec;$5,000,000;Canadiens;Forwards
Max Pacioretty;$4,500,000;Canadiens;Forwards
P-A Parenteau;$4,000,000;Canadiens;Forwards
David Desharnais;$3,500,000;Canadiens;Forwards
Lars Eller;$3,500,000;Canadiens;Forwards
Rene Bourque;$3,333,333;Canadiens;Forwards
Brandon Prust;$2,500,000;Canadiens;Forwards
Travis Moen;$1,850,000;Canadiens;Forwards
Dale Weise;$1,025,000;Canadiens;Forwards
Alex Galchenyuk;$925,000;Canadiens;WAIVER EXEMPT
Jiri Sekac;$925,000;Canadiens;WAIVER EXEMPT
Manny Malhotra;$850,000;Canadiens;WAIVER EXEMPT
B. Gallagher;$685,000;Canadiens;WAIVER EXEMPT
M. Bournival;$660,000;Canadiens;WAIVER EXEMPT
George Parros;Not signed;Canadiens;WAIVER EXEMPT
P.K. Subban;$9,000,000;Canadiens;2022
Andrei Markov;$5,750,000;Canadiens;2022
Alexei Emelin;$4,100,000;Canadiens;2022
Tom Gilbert;$2,800,000;Canadiens;2022
Mike Weaver;$1,750,000;Canadiens;2022
Nathan Beaulieu;$925,000;Canadiens;WAIVER EXEMPT
Jarred Tinordi;$870,000;Canadiens;WAIVER EXEMPT
Francis Bouillon;Not signed;Canadiens;WAIVER EXEMPT
Douglas Murray;Not signed;Canadiens;WAIVER EXEMPT
Carey Price;$6,500,000;Canadiens;Goaltenders
Peter Budaj;$1,400,000;Canadiens;Goaltenders
Jacob De La Rose;$925,000;Canadiens;WAIVER EXEMPT
Nikita Scherbak;$925,000;Canadiens;WAIVER EXEMPT
Michael McCarron;$894,167;Canadiens;WAIVER EXEMPT
Magnus Nygren;$858,750;Canadiens;WAIVER EXEMPT
Daniel Carr;$842,500;Canadiens;WAIVER EXEMPT
Christian Thomas;$808,333;Canadiens;WAIVER EXEMPT
Zachary Fucale;$745,000;Canadiens;WAIVER EXEMPT
Mac Bennett;$690,000;Canadiens;WAIVER EXEMPT
Mike Condon;$680,000;Canadiens;WAIVER EXEMPT
Darren Dietz;$665,000;Canadiens;WAIVER EXEMPT
Connor Crisp;$646,667;Canadiens;WAIVER EXEMPT
Dalton Thrower;$646,667;Canadiens;WAIVER EXEMPT
Jack Nevins;$645,000;Canadiens;WAIVER EXEMPT
Morgan Ellis;$640,000;Canadiens;WAIVER EXEMPT
Patrick Holland;$640,000;Canadiens;WAIVER EXEMPT
Tim Bozon;$640,000;Canadiens;WAIVER EXEMPT
Davis Drewiske;$637,500;Canadiens;WAIVER EXEMPT
Sven Andrighetto;$633,333;Canadiens;WAIVER EXEMPT
Charles Hudon;$625,000;Canadiens;WAIVER EXEMPT
Jeremy Gregoire;$620,000;Canadiens;WAIVER EXEMPT
Joey MacDonald;$600,000;Canadiens;WAIVER EXEMPT
Stefan Fournier;$583,333;Canadiens;WAIVER EXEMPT
Dustin Tokarski;$562,500;Canadiens;WAIVER EXEMPT
Gabriel Dumont;$562,500;Canadiens;WAIVER EXEMPT
Greg Pateryn;$562,500;Canadiens;WAIVER EXEMPT
Joonas Nattinen;Not signed;Canadiens;WAIVER EXEMPT
Peter Delmas;Not signed;Canadiens;WAIVER EXEMPT
Robert Czarnik;Not signed;Canadiens;WAIVER EXEMPT
James Neal;$5,000,000;Predators;Forwards
Mike Fisher;$4,200,000;Predators;Forwards
Matt Cullen;$3,500,000;Predators;Forwards
Paul Gaustad;$3,250,000;Predators;Forwards
Viktor Stalberg;$3,000,000;Predators;Forwards
Olli Jokinen;$2,500,000;Predators;Forwards
Eric Nystrom;$2,500,000;Predators;Forwards
Colin Wilson;$2,000,000;Predators;Forwards
Craig Smith;$2,000,000;Predators;Forwards
Mike Ribeiro;$1,050,000;Predators;Forwards
Derek Roy;$1,000,000;Predators;Forwards
Filip Forsberg;$894,167;Predators;WAIVER EXEMPT
Richard Clune;$850,000;Predators;WAIVER EXEMPT
Gabriel Bourque;$775,000;Predators;WAIVER EXEMPT
Calle Jarnkrok;$715,000;Predators;WAIVER EXEMPT
Shea Weber;$7,857,143;Predators;2026
Roman Josi;$4,000,000;Predators;2026
Mattias Ekholm;$1,037,500;Predators;2026
Anton Volchenkov;$1,000,000;Predators;2026
Seth Jones;$925,000;Predators;WAIVER EXEMPT
Victor Bartley;$666,667;Predators;WAIVER EXEMPT
Ryan Ellis;Not signed;Predators;WAIVER EXEMPT
Pekka Rinne;$7,000,000;Predators;Goaltenders
Carter Hutton;$725,000;Predators;Goaltenders
Miikka Salomaki;$925,000;Predators;WAIVER EXEMPT
Kevin Fiala;$925,000;Predators;WAIVER EXEMPT
Austin Watson;$870,000;Predators;WAIVER EXEMPT
Johan Alm;$792,500;Predators;WAIVER EXEMPT
Magnus Hellberg;$780,833;Predators;WAIVER EXEMPT
Pontus Aberg;$780,833;Predators;WAIVER EXEMPT
Zach Budish;$665,000;Predators;WAIVER EXEMPT
Brendan Leipsic;$653,333;Predators;WAIVER EXEMPT
Garrett Noonan;$652,500;Predators;WAIVER EXEMPT
Colton Sissons;$635,000;Predators;WAIVER EXEMPT
Viktor Arvidsson;$631,667;Predators;WAIVER EXEMPT
Felix Girard;$631,667;Predators;WAIVER EXEMPT
Max Gortz;$616,667;Predators;WAIVER EXEMPT
J. Diaby;$616,667;Predators;WAIVER EXEMPT
Josh Shalla;$611,667;Predators;WAIVER EXEMPT
Mikko Vainonen;$610,000;Predators;WAIVER EXEMPT
Marek Mazanec;$610,000;Predators;WAIVER EXEMPT
Patrick Cehlin;$606,667;Predators;WAIVER EXEMPT
Jaynen Rissling;$606,667;Predators;WAIVER EXEMPT
Anthony Bitetto;$605,000;Predators;WAIVER EXEMPT
Taylor Aronson;$566,667;Predators;WAIVER EXEMPT
Kevin Henderson;$550,000;Predators;WAIVER EXEMPT
Joe Piskula;$550,000;Predators;WAIVER EXEMPT
Mark Van Guilder;$550,000;Predators;WAIVER EXEMPT
Joonas Jarvinen;Not signed;Predators;WAIVER EXEMPT
Taylor Beck;Not signed;Predators;WAIVER EXEMPT
Scott Valentine;Not signed;Predators;WAIVER EXEMPT
Simon Moser;Not signed;Predators;WAIVER EXEMPT
C. Roussel;Not signed;Predators;WAIVER EXEMPT
Bryan Rodney;Not signed;Predators;WAIVER EXEMPT
Travis Zajac;$5,750,000;Devils;2021
Patrik Elias;$5,500,000;Devils;2021
Mike Cammalleri;$5,000,000;Devils;2021
Ryane Clowe;$4,850,000;Devils;2021
Adam Henrique;$4,000,000;Devils;2021
Tuomo Ruutu;$3,800,000;Devils;2021
Michael Ryder;$3,500,000;Devils;2021
Jaromir Jagr;$3,500,000;Devils;2021
Dainius Zubrus;$3,100,000;Devils;2021
Damien Brunner;$2,500,000;Devils;2021
Martin Havlat;$1,500,000;Devils;2021
Stephen Gionta;$850,000;Devils;2021
Jacob Josefson;$800,000;Devils;2021
Steve Bernier;$600,000;Devils;2021
Ryan Carter;Not signed;Devils;2021
Bryce Salvador;$3,166,667;Devils;Defensemen
Andy Greene;$3,000,000;Devils;Defensemen
Marek Zidlicky;$3,000,000;Devils;Defensemen
Adam Larsson;$900,000;Devils;Defensemen
Jon Merrill;$840,000;Devils;WAIVER EXEMPT
Peter Harrold;$800,000;Devils;WAIVER EXEMPT
Cory Schneider;$4,000,000;Devils;2022
Martin Brodeur;Not signed;Devils;2022
Ilya Kovalchuk;$250,000;Devils;2025
Stefan Matteau;$842,500;Devils;WAIVER EXEMPT
Reid Boucher;$692,500;Devils;WAIVER EXEMPT
Raman Hrabarenka;$692,500;Devils;WAIVER EXEMPT
Graham Black;$650,000;Devils;WAIVER EXEMPT
Scott Wedgewood;$648,333;Devils;WAIVER EXEMPT
Ben Thomson;$626,667;Devils;WAIVER EXEMPT
Ben Johnson;$616,667;Devils;WAIVER EXEMPT
Reece Scarlett;$613,333;Devils;WAIVER EXEMPT
Damon Severson;$605,833;Devils;WAIVER EXEMPT
Maxime Clermont;$605,000;Devils;WAIVER EXEMPT
Scott Clemmensen;$600,000;Devils;WAIVER EXEMPT
Keith Kinkaid;$600,000;Devils;WAIVER EXEMPT
Seth Helgeson;$595,000;Devils;WAIVER EXEMPT
Cam Janssen;$575,000;Devils;WAIVER EXEMPT
Joe Whitney;$567,500;Devils;WAIVER EXEMPT
Tim Sestito;$562,500;Devils;WAIVER EXEMPT
Dan Kelly;$562,500;Devils;WAIVER EXEMPT
Mike Sislo;$562,500;Devils;WAIVER EXEMPT
Brandon Burlon;$562,500;Devils;WAIVER EXEMPT
Darcy Zajac;$552,500;Devils;WAIVER EXEMPT
Scott Timmins;$550,000;Devils;WAIVER EXEMPT
Corbin McPherson;$550,000;Devils;WAIVER EXEMPT
Eric Gelinas;Not signed;Devils;WAIVER EXEMPT
Alexander Urbom;Not signed;Devils;WAIVER EXEMPT
David Wohlberg;Not signed;Devils;WAIVER EXEMPT
Mattias Tedenby;Not signed;Devils;WAIVER EXEMPT
Harri Pesonen;Not signed;Devils;WAIVER EXEMPT
Riley Boychuk;Not signed;Devils;WAIVER EXEMPT
Rod Pelley;Not signed;Devils;WAIVER EXEMPT
Harry Young;Not signed;Devils;WAIVER EXEMPT
John Tavares;$5,500,000;Islanders;Forwards
M. Grabovski;$5,000,000;Islanders;Forwards
Nikolai Kulemin;$4,187,500;Islanders;Forwards
Josh Bailey;$3,300,000;Islanders;Forwards
Michael Grabner;$3,000,000;Islanders;Forwards
Kyle Okposo;$2,800,000;Islanders;Forwards
Cal Clutterbuck;$2,750,000;Islanders;Forwards
Frans Nielsen;$2,750,000;Islanders;Forwards
Matt Martin;$1,000,000;Islanders;Forwards
Casey Cizikas;$1,000,000;Islanders;Forwards
Brock Nelson;$900,000;Islanders;Forwards
Ryan Strome;$863,333;Islanders;WAIVER EXEMPT
Anders Lee;$850,500;Islanders;WAIVER EXEMPT
Eric Boulton;$650,000;Islanders;WAIVER EXEMPT
Colin McDonald;$637,500;Islanders;WAIVER EXEMPT
Cory Conacher;$600,000;Islanders;WAIVER EXEMPT
L. Visnovsky;$4,750,000;Islanders;Defensemen
Travis Hamonic;$3,857,143;Islanders;Defensemen
Calvin de Haan;$1,966,667;Islanders;Defensemen
Matt Carkner;$1,500,000;Islanders;Defensemen
Matt Donovan;$826,875;Islanders;Defensemen
Brian Strait;$775,000;Islanders;Defensemen
Thomas Hickey;$675,000;Islanders;Defensemen
T.J. Brennan;$600,000;Islanders;Defensemen
Radek Martinek;Not signed;Islanders;Defensemen
Jaroslav Halak;$4,500,000;Islanders;Goaltenders
Chad Johnson;$1,300,000;Islanders;Goaltenders
Rick DiPietro;$0;Islanders;2029
Scott Mayfield;$925,000;Islanders;WAIVER EXEMPT
Kevin Czuczman;$925,000;Islanders;WAIVER EXEMPT
Ville Pokka;$925,000;Islanders;WAIVER EXEMPT
Ryan Pulock;$894,167;Islanders;WAIVER EXEMPT
S. Collberg;$894,167;Islanders;WAIVER EXEMPT
Mike Halmo;$864,167;Islanders;WAIVER EXEMPT
Griffin Reinhart;$863,333;Islanders;WAIVER EXEMPT
Adam Pelech;$854,333;Islanders;WAIVER EXEMPT
Aaron Ness;$826,875;Islanders;WAIVER EXEMPT
Andrei Pedan;$792,500;Islanders;WAIVER EXEMPT
Johan Sundstrom;$770,000;Islanders;WAIVER EXEMPT
Jack Skille;$750,000;Islanders;WAIVER EXEMPT
David Leggio;$700,000;Islanders;WAIVER EXEMPT
Kael Mouillierat;$675,000;Islanders;WAIVER EXEMPT
Kevin Poulin;$650,000;Islanders;WAIVER EXEMPT
H. Zolnierczyk;$650,000;Islanders;WAIVER EXEMPT
John Persson;$626,667;Islanders;WAIVER EXEMPT
Loic Leduc;$615,000;Islanders;WAIVER EXEMPT
Brett Gallant;$605,000;Islanders;WAIVER EXEMPT
Jesse Graham;$605,000;Islanders;WAIVER EXEMPT
Alan Quine;$595,000;Islanders;WAIVER EXEMPT
Jason Clark;$551,667;Islanders;WAIVER EXEMPT
Anders Nilsson;Not signed;Islanders;WAIVER EXEMPT
Matt Mangene;Not signed;Islanders;WAIVER EXEMPT
Marc Cantin;Not signed;Islanders;WAIVER EXEMPT
Joe Diamond;Not signed;Islanders;WAIVER EXEMPT
Chris Bruton;Not signed;Islanders;WAIVER EXEMPT
Justin Johnson;Not signed;Islanders;WAIVER EXEMPT
Ken Reiter;Not signed;Islanders;WAIVER EXEMPT
Rick Nash;$7,800,000;Rangers;Forwards
Martin St. Louis;$5,625,000;Rangers;Forwards
Derick Brassard;$5,000,000;Rangers;Forwards
Mats Zuccarello;$3,500,000;Rangers;Forwards
Derek Stepan;$3,075,000;Rangers;Forwards
Chris Kreider;$2,475,000;Rangers;Forwards
Carl Hagelin;$2,250,000;Rangers;Forwards
Dominic Moore;$1,500,000;Rangers;Forwards
Tanner Glass;$1,450,000;Rangers;Forwards
Lee Stempniak;$900,000;Rangers;Forwards
Jesper Fast;$805,000;Rangers;WAIVER EXEMPT
Matthew Lombardi;$800,000;Rangers;WAIVER EXEMPT
Chris Mueller;$600,000;Rangers;WAIVER EXEMPT
Daniel Carcillo;Not signed;Rangers;WAIVER EXEMPT
Dan Girardi;$5,500,000;Rangers;Defensemen
Ryan McDonagh;$4,700,000;Rangers;Defensemen
Dan Boyle;$4,500,000;Rangers;Defensemen
Marc Staal;$3,975,000;Rangers;Defensemen
Kevin Klein;$2,900,000;Rangers;Defensemen
Mike Kostka;$650,000;Rangers;Defensemen
Matt Hunwick;$600,000;Rangers;Defensemen
John Moore;Not signed;Rangers;Defensemen
Raphael Diaz;Not signed;Rangers;Defensemen
Henrik Lundqvist;$8,500,000;Rangers;2021
Cameron Talbot;$562,500;Rangers;2021
Brad Richards;$0;Rangers;2026
Conor Allen;$925,000;Rangers;WAIVER EXEMPT
Mathew Bodie;$925,000;Rangers;WAIVER EXEMPT
Petr Zamorsky;$925,000;Rangers;WAIVER EXEMPT
